type,name
gene,APOBEC3C
gene,PSMC1
gene,AGFG1
gene,PIGP
gene,CLOCK
gene,KLF15
gene,FEN1
gene,RELA
gene,FUZ
gene,DAXX
gene,WWP1
gene,CDC123
gene,ILF2
gene,PSMD14
gene,GMEB1
gene,KLHDC2
gene,CCDC112
gene,RPL15
gene,CCNA2
gene,SMAD5
gene,NPRL3
gene,DOK1
gene,YIPF2
gene,POLR2E
gene,ATP2B1
gene,SOCS6
gene,PRMT6
gene,APBB1
gene,MAP3K2
gene,BIRC6
gene,ATXN3
gene,TUBGCP2
gene,MVB12A
gene,UBOX5
gene,MBTPS1
gene,WDR77
gene,VPS13A
gene,RAD23B
gene,CACNA1A
gene,HNRNPH3
gene,TRADD
gene,HLCS
gene,PDCD2L
gene,PARD3
gene,THY1
gene,RNH1
gene,SH3RF3
gene,LAMB1
gene,RAI1
gene,DERA
gene,SIRT2
gene,COPS5
gene,TRAF6
gene,RHOU
gene,NCOR2
gene,PTS
gene,ATF3
gene,POLR1A
gene,BUD31
gene,PER2
gene,MED17
gene,PCGF5
gene,UBQLN4
gene,BMP4
gene,COA6
gene,PTPA
gene,SEH1L
gene,CD59
gene,SP3
gene,TTC9C
gene,ING5
gene,TNRC6A
gene,CASP10
gene,AMN1
gene,CDC6
gene,URM1
gene,MAPK14
gene,TNIP1
gene,SAE1
gene,RNF169
gene,TMED5
gene,NR1H2
gene,LIG4
gene,GGPS1
gene,RGS2
gene,NCL
gene,ZSCAN16
gene,PTGES3
gene,CBX2
gene,EXOC2
gene,GNL3
gene,TRMT6
gene,COMT
gene,TET1
gene,HDAC11
gene,SENP3
gene,HSPA8
gene,PPP1R9A
gene,RPL23
gene,HOMER3
gene,PIAS3
gene,ATM
gene,MRPS21
gene,BID
gene,ADH5
gene,DHX29
gene,VANGL1
gene,UBE2I
gene,SF3B3
gene,TAOK1
gene,ZBTB17
gene,KLHL12
gene,THRB
gene,JAM2
gene,COPS7B
gene,PGLS
gene,STIL
gene,YWHAH
gene,CDKN2AIPNL
gene,SPSB3
gene,PLSCR3
gene,DYNLT1
gene,CMTM3
gene,OST4
gene,BCL6
gene,DUSP23
gene,RIOK2
gene,TAF12
gene,GNB1
gene,CALU
gene,EIF4E
gene,MAPK9
gene,GPS1
gene,EIF3M
gene,CCS
gene,HNRNPA1
gene,COIL
gene,TBXA2R
gene,ADAM19
gene,PRR7
gene,AJUBA
gene,FLRT1
gene,FBXO7
gene,DIMT1
gene,AAR2
gene,TCF3
gene,COX11
gene,CCZ1
gene,EIF2AK4
gene,CCL2
gene,HNRNPUL1
gene,GOLGA5
gene,UTP23
gene,RBBP8
gene,TFB1M
gene,DR1
gene,DNM1
gene,PRKAA1
gene,MED4
gene,TEFM
gene,PIP5K1A
gene,GNG12
gene,SLC39A3
gene,WDR46
gene,PDE4D
gene,PDCD6IP
gene,LRIG1
gene,KLHL23
gene,ARPC1A
gene,SLIT2
gene,IFT20
gene,HAUS5
gene,CLCN3
gene,PXN
gene,DBF4B
gene,MGMT
gene,BCL10
gene,CDC27
gene,EGR1
gene,AKT1
gene,GABPB2
gene,ZSWIM7
gene,USO1
gene,EIF2AK2
gene,RANGAP1
gene,EPC1
gene,LIN37
gene,UBE2Z
gene,CD3E
gene,SFRP2
gene,RND3
gene,BLM
gene,EDC3
gene,GMPPA
gene,PML
gene,DYRK3
gene,RCBTB2
gene,GGH
gene,PSMA1
gene,APOE
gene,CUL4A
gene,AK2
gene,SCLT1
gene,TERF2
gene,SNRPE
gene,EXD2
gene,SNAP29
gene,SSR1
gene,COL1A1
gene,PSMC3
gene,RFWD2
gene,PCMTD2
gene,KATNAL1
gene,TP53BP1
gene,UBR1
gene,HIST1H2BG
gene,RPN1
gene,CDK5R1
gene,FCGR2B
gene,NFIL3
gene,TP53BP2
gene,PCGF1
gene,CEP120
gene,LSM3
gene,NBAS
gene,PRR14L
gene,CPSF3
gene,TCP11L2
gene,CCDC146
gene,MCM6
gene,TNRC6B
gene,SUMO2
gene,SMNDC1
gene,DUSP14
gene,FIP1L1
gene,MIEF1
gene,DUSP10
gene,PIDD1
gene,CCDC93
gene,IFNAR2
gene,CALM2
gene,SERBP1
gene,NOL3
gene,CHD9
gene,AGFG2
gene,WDR61
gene,POLG2
gene,WDR35
gene,ZNF74
gene,USF2
gene,SEM1
gene,CCDC88A
gene,PHC3
gene,DTX3
gene,ZSCAN22
gene,TRIM68
gene,GNL1
gene,IRAK1BP1
gene,SP2
gene,UBN2
gene,ELP3
gene,HAX1
gene,MPC2
gene,PNISR
gene,PTPN9
gene,JOSD1
gene,FUCA1
gene,NUDT7
gene,MTMR6
gene,GAPVD1
gene,PALD1
gene,BTBD6
gene,RPP21
gene,ABCF1
gene,INTS1
gene,NOSTRIN
gene,TCF19
gene,ARID3A
gene,GSTM3
gene,SUGP1
gene,ZKSCAN4
gene,INO80C
gene,PCBD1
gene,IARS2
gene,HDAC10
gene,FBXO24
gene,DDX42
gene,PCID2
gene,SNAPC5
gene,FNIP2
gene,GJC1
gene,DCAF5
gene,SHROOM3
gene,USP24
gene,DENR
gene,SRSF5
gene,NFKBIL1
gene,AKIP1
gene,PAPSS2
gene,AHSA2
gene,HSPB1
gene,QSER1
gene,WSB2
gene,URB2
gene,ERF
gene,KLHL28
gene,PDCD7
gene,YES1
gene,SPAG8
gene,ATG4B
gene,RASD1
gene,FBXO9
gene,UGGT1
gene,KIAA1683
gene,MC1R
gene,STK11
gene,TIMM44
gene,ARRB1
gene,POLK
gene,NDOR1
gene,CBFB
gene,FBXL8
gene,SMYD4
gene,SERGEF
gene,KCTD7
gene,LAMA5
gene,BCL2L13
gene,PSMA5
gene,ZC3H11A
gene,COBLL1
gene,MZF1
gene,GRB2
gene,TMEM128
gene,PET117
gene,CTC1
gene,PDIA6
gene,IMPDH2
gene,DRD4
gene,ARID5B
gene,STXBP4
gene,PICK1
gene,AMT
gene,SAP25
gene,IPMK
gene,IBTK
gene,ALG9
gene,WTAP
gene,CTPS1
gene,IGF2R
gene,YIF1A
gene,LRRC59
gene,ZBTB38
gene,MRPS11
gene,CREBBP
gene,ALDH7A1
gene,SPAG4
gene,ZMAT2
gene,LZTR1
gene,ZSCAN5A
gene,LRRFIP2
gene,GTPBP3
gene,MAT2A
gene,VPS26A
gene,SLC9A9
gene,CEP250
gene,POGLUT1
gene,CENPQ
gene,SPRYD3
gene,DGCR14
gene,RPL10A
gene,STX16
gene,PNPT1
gene,PSME4
gene,CENPW
gene,SERTAD3
gene,PELI3
gene,TMEM67
gene,ELP5
gene,IFT43
gene,INIP
gene,SCAND1
gene,CS
gene,EFHC1
gene,C2CD5
gene,STRBP
gene,CKAP4
gene,TMEM55A
gene,GHDC
gene,PIK3C2B
gene,VAC14
gene,ZNF609
gene,EDNRA
gene,PPIG
gene,ZFAND3
gene,CCDC117
gene,SMOX
gene,WDR6
gene,REPIN1
gene,WSB1
gene,DNAJB5
gene,SCFD1
gene,PELO
gene,EPHB2
gene,MMP14
gene,TP53I3
gene,YPEL5
gene,NDUFA7
gene,ZMPSTE24
gene,RGL2
gene,RAB24
gene,IRF2BPL
gene,RAP2A
gene,DET1
gene,RAB11B
gene,UBE2H
gene,CRCP
gene,MIF4GD
gene,TAF1B
gene,NFATC4
gene,PPOX
gene,RBM34
gene,BAZ2A
gene,MARCH6
gene,N6AMT1
gene,ARRDC1
gene,COX10
gene,APLF
gene,KCNE4
gene,CHCHD10
gene,KRI1
gene,DNPH1
gene,ODC1
gene,ARHGAP33
gene,TRAM1
gene,GSTM4
gene,MOB2
gene,SNAPC4
gene,DUSP8
gene,POLE4
gene,INHBA
gene,LARP4B
gene,NECAB3
gene,ZNF483
gene,DACH1
gene,VPS37A
gene,MRPS17
gene,GMPS
gene,EDNRB
gene,NFS1
gene,KLF6
gene,JMY
gene,IRF2BP1
gene,CHMP6
gene,PHAX
gene,CXCL8
gene,PPP1R26
gene,IDH1
gene,ACCS
gene,ZNHIT6
gene,COPS2
gene,RAVER2
gene,FUBP3
gene,TUBB2B
gene,LOXL2
gene,SARAF
gene,NEURL1B
gene,COA1
gene,PTPN2
gene,HOMEZ
gene,TUB
gene,CIZ1
gene,SMPD3
gene,GPATCH1
gene,SOX6
gene,PIP4K2C
gene,PHIP
gene,TRIM66
gene,DDX50
gene,BLOC1S5
gene,NAT1
gene,TRIM38
gene,UQCRC1
gene,WNT5A
gene,DDRGK1
gene,ZBTB25
gene,NCLN
gene,PABPN1
gene,CCDC115
gene,TAF6L
gene,TBC1D32
gene,SMG8
gene,HSPBAP1
gene,NAA16
gene,SYT17
gene,PPA1
gene,KPNA5
gene,VKORC1
gene,MYLK4
gene,KIAA1549
gene,PTP4A3
gene,PECR
gene,AP4E1
gene,MRS2
gene,EEA1
gene,CAB39
gene,ANKRD12
gene,MUT
gene,HDAC3
gene,MIS18BP1
gene,WDR59
gene,CEP95
gene,GSPT1
gene,CD68
gene,HMBOX1
gene,ADAR
gene,DSCR3
gene,MAEA
gene,FBXO31
gene,ATP6V1C1
gene,IGHMBP2
gene,RC3H1
gene,CNEP1R1
gene,NOSIP
gene,KIZ
gene,RAB18
gene,ECHS1
gene,WDR43
gene,NDUFA4
gene,CRYZL1
gene,TBC1D2
gene,OXSR1
gene,TOR1B
gene,SFR1
gene,WDR60
gene,FANCD2
gene,ZFC3H1
gene,OGG1
gene,RUVBL2
gene,ZNF331
gene,SMAP1
gene,STRADB
gene,PLTP
gene,TRIM69
gene,GBP2
gene,ASH1L
gene,SERTAD2
gene,AXL
gene,ARGLU1
gene,FBXL15
gene,APOBEC3F
gene,CLEC16A
gene,THAP3
gene,RAPGEF3
gene,MPP7
gene,GALK1
gene,MRPL55
gene,EGFL7
gene,CACUL1
gene,PC
gene,PSMC5
gene,IMPA1
gene,LUC7L3
gene,IGF2
gene,AGGF1
gene,FICD
gene,NLGN2
gene,SCAI
gene,AHCTF1
gene,STK40
gene,SLC4A7
gene,SGTB
gene,ITGA9
gene,ANKRD49
gene,BCL9L
gene,ZYG11B
gene,CABLES1
gene,CIPC
gene,BCL7B
gene,TOMM20
gene,SLC27A1
gene,CELF2
gene,SUN1
gene,SLC25A11
gene,SOBP
gene,ZNF439
gene,CWC15
gene,MRI1
gene,IGF2BP2
gene,ROM1
gene,ASB3
gene,DCAF17
gene,ABHD17A
gene,NDUFB7
gene,RAB21
gene,NR4A2
gene,RNPEP
gene,RGS10
gene,NDUFB6
gene,AEN
gene,AKAP12
gene,RUFY2
gene,CABYR
gene,EIF1
gene,CC2D2A
gene,ANP32B
gene,FIG4
gene,PIGH
gene,RAB35
gene,TRIM26
gene,TRIM52
gene,CIAPIN1
gene,PIK3C2A
gene,CDC42EP5
gene,KIAA0907
gene,DPH1
gene,CDC14B
gene,CCDC57
gene,MVD
gene,LAP3
gene,CYS1
gene,RC3H2
gene,COQ7
gene,CWC25
gene,ABT1
gene,FOPNL
gene,ZNF263
gene,ZMYM5
gene,STK35
gene,PPP1R15B
gene,FIS1
gene,CNN3
gene,GLRX
gene,CD200
gene,MRE11
gene,E2F5
gene,RPRD1A
gene,UBE3A
gene,NCR3LG1
gene,SUPT4H1
gene,NISCH
gene,PHKG2
gene,TMA16
gene,FGGY
gene,GLIS3
gene,PEX12
gene,CDK17
gene,TIAF1
gene,TMUB1
gene,RYK
gene,MTA1
gene,FBXL14
gene,MTO1
gene,MBD5
gene,ZNF567
gene,KLF7
gene,WIPF3
gene,KIAA0408
gene,DNHD1
gene,DUSP18
gene,SIN3A
gene,ARID5A
gene,FSTL3
gene,WBP1
gene,HNRNPLL
gene,FBXL20
gene,FXN
gene,KMT2E
gene,KLF9
gene,PSMB3
gene,ATE1
gene,PRRC2C
gene,MON2
gene,EBF1
gene,INTS4
gene,YTHDC2
gene,SDCCAG8
gene,CCDC124
gene,ZBTB4
gene,THBS1
gene,MSH5
gene,HCFC1R1
gene,IL17RB
gene,ADAMTSL4
gene,FAM193B
gene,ZBTB10
gene,PPP1R18
gene,RNF214
gene,UBR7
gene,CCNB1
gene,RCN3
gene,TRIM4
gene,EIF4ENIF1
gene,TSHZ3
gene,RAB3IL1
gene,CYB5B
gene,PDE4B
gene,KATNBL1
gene,MPG
gene,MICAL1
gene,ILKAP
gene,TRIM45
gene,ZNF250
gene,IFIH1
gene,NOL6
gene,FARP1
gene,ATXN2L
gene,ARHGAP44
gene,RBM19
gene,LCMT1
gene,HIC2
gene,TNPO2
gene,DHFR
gene,SLC15A4
gene,SCNN1D
gene,DRG2
gene,SCN9A
gene,GPALPP1
gene,ZNF607
gene,LNP1
gene,EIF4EBP3
gene,ZNF143
gene,AP4S1
gene,ENOX1
gene,SHC2
gene,NPDC1
gene,ANKZF1
gene,SIRT4
gene,KLF11
gene,KAT6B
gene,NGRN
gene,UBP1
gene,TSPYL1
gene,KIRREL
gene,BCKDHB
gene,FAM172A
gene,PPFIBP1
gene,MSI2
gene,SLC9A5
gene,EDN1
gene,MIIP
gene,POLR2M
gene,PLXNB2
gene,SCD
gene,HM13
gene,RPP38
gene,RNF187
gene,SPTSSA
gene,ADCY5
gene,PNRC1
gene,PHYKPL
gene,NOTCH4
gene,CCNL1
gene,RAB3GAP2
gene,SUCLG1
gene,NR1D1
gene,ZNF618
gene,MRPL35
gene,CAMK1D
gene,HKR1
gene,GLIPR1
gene,OSBP
gene,MB21D1
gene,KLF16
gene,MZT2A
gene,CD2BP2
gene,RAD51
gene,ZBTB14
gene,TMF1
gene,ILF3
gene,ALDH16A1
gene,NID1
gene,LAMTOR5
gene,TGOLN2
gene,CCNE1
gene,HIST1H1C
gene,CDC42EP2
gene,BASP1
gene,MAPK1IP1L
gene,DCTD
gene,DNAJC1
gene,ARSA
gene,SDC4
gene,LOX
gene,STRN
gene,MME
gene,NUDC
gene,IRAK3
gene,AURKA
gene,TRAF3
gene,PMPCA
gene,ASB13
gene,ACBD3
gene,TBC1D7
gene,RAN
gene,KLHL11
gene,RIN2
gene,COLQ
gene,RPLP2
gene,TBCCD1
gene,CCT7
gene,NFIA
gene,PET100
gene,FAF1
gene,ANKRD13C
gene,TMEM160
gene,IGF1R
gene,UBE2E1
gene,LIG3
gene,FAM136A
gene,SIRT1
gene,RNF7
gene,TGFBR2
gene,DUT
gene,NR4A3
gene,PTPRB
gene,MIDN
gene,CSK
gene,EIF3H
gene,GOLGA3
gene,KLHL24
gene,RBM39
gene,FIZ1
gene,CDK1
gene,SREBF1
gene,DNMT3B
gene,ARFGAP3
gene,LRRC14
gene,MYO10
gene,TSEN15
gene,GPATCH2L
gene,GTF2F1
gene,BCL2
gene,NIFK
gene,NUP107
gene,DLG4
gene,CANX
gene,FBXO5
gene,RNF111
gene,KIF23
gene,KDM1A
gene,SS18
gene,EIF5A2
gene,WWC2
gene,THBD
gene,PDIK1L
gene,RPL5
gene,RNF219
gene,GTF3C3
gene,MAP3K6
gene,BTBD10
gene,RBAK
gene,TOP3A
gene,TXNDC16
gene,NAPA
gene,ALDH9A1
gene,MLLT11
gene,NOL8
gene,ATPAF2
gene,PRCC
gene,RAVER1
gene,KCNRG
gene,RNF19A
gene,NDUFC2
gene,PRMT2
gene,CCSER2
gene,TMEM248
gene,INTS2
gene,PRMT7
gene,PPARGC1B
gene,TNRC18
gene,NUDT16L1
gene,OAZ2
gene,RRN3
gene,SMCHD1
gene,STON2
gene,FAR1
gene,EML1
gene,TTBK2
gene,SUCO
gene,TIA1
gene,DPP8
gene,IKZF5
gene,ZNF264
gene,SEC16B
gene,NDUFA8
gene,TEAD4
gene,NUBP2
gene,RELL2
gene,LTBP1
gene,NELFE
gene,PHACTR1
gene,TRAPPC2B
gene,CCDC91
gene,RPS19BP1
gene,NRL
gene,CD93
gene,USP53
gene,ACSF3
gene,STOM
gene,MARCH1
gene,WNK2
gene,MIOS
gene,HIST1H4I
gene,PAXBP1
gene,CDC42BPB
gene,CAPRIN2
gene,FZD5
gene,ROBO3
gene,BCKDHA
gene,KLHL5
gene,IP6K1
gene,PODXL
gene,PROCA1
gene,NUPL2
gene,RANGRF
gene,RGL1
gene,LBR
gene,PLSCR4
gene,CARD10
gene,SPAST
gene,RYR3
gene,GRIP2
gene,COL6A1
gene,NFKBIZ
gene,CD34
gene,HNRNPK
gene,DDIT4
gene,PTGS1
gene,EPHA4
gene,CDC20
gene,PNN
gene,FOSB
gene,NAGLU
gene,ERG
gene,JUP
gene,SSX2IP
gene,TXNIP
gene,NDUFS7
gene,SNRPF
gene,ZNF76
gene,PNKD
gene,POLE2
gene,PRRC1
gene,KIF7
gene,OTUD6B
gene,GNE
gene,CD74
gene,ACO2
gene,NIPSNAP3A
gene,DCLK1
gene,FAM46B
gene,DPYSL2
gene,TMEM109
gene,ADCY3
gene,CACNA2D1
gene,TPI1
gene,CENPV
gene,SPATA24
gene,FAM96B
gene,TBL3
gene,TSEN34
gene,PDIA3
gene,C1QA
gene,NSMCE2
gene,RNF135
gene,RBP7
gene,RIOK1
gene,LTBP4
gene,MECOM
gene,ZC3H18
gene,DOK3
gene,HNRNPUL2
gene,DNAL4
gene,MRPL45
gene,CCDC85C
gene,DNAJB11
gene,BTAF1
gene,VPS54
gene,XRCC4
gene,ZFP36L1
gene,ADAMTS1
gene,MRPL22
gene,ST13
gene,IPO11
gene,ID4
gene,CRLS1
gene,RMI2
gene,MSS51
gene,MOCS2
gene,TACC2
gene,INPP5D
gene,BOLA1
gene,PLEKHA1
gene,NLRP1
gene,HIST1H2BK
gene,TBX2
gene,ZNF496
gene,SDC2
gene,KCNJ12
gene,LDB3
gene,RASGRP3
gene,GNPDA2
gene,DIO2
gene,TNFRSF1B
gene,LNX2
gene,BIN3
gene,ANKMY2
gene,LTB
gene,FBXL16
gene,FCGRT
gene,ALDOC
gene,PATJ
gene,TSC22D2
gene,ANKRD2
gene,HIST2H2AC
gene,PACS2
gene,FRYL
gene,TYRO3
gene,ARF5
gene,EEF2
gene,RBP1
gene,MEF2B
gene,ZNF746
gene,BIN2
gene,MAATS1
gene,POLG
gene,ENG
gene,RWDD1
gene,TFCP2L1
gene,GNMT
gene,NDUFA3
gene,ATG9A
gene,PLAUR
gene,PRIM1
gene,DAPP1
gene,RGS11
gene,PRR5L
gene,MRC1
gene,PSD4
gene,FABP4
gene,TNFRSF4
gene,COASY
gene,RPH3AL
gene,GLI1
gene,CDH23
gene,KIFC3
gene,PTPRD
gene,STIM1
gene,CCR1
gene,EFS
gene,SPATA5L1
gene,CSTF3
gene,MARCH8
gene,RNF10
gene,TAF4B
gene,FAM189A2
gene,RHPN1
gene,REXO1
gene,OPRL1
gene,RAB7B
gene,KBTBD2
gene,GPSM1
gene,DHTKD1
gene,SEC24B
gene,SMO
gene,UNG
gene,SOCS4
gene,LPL
gene,LRP2BP
gene,SLA2
gene,CYBA
gene,NCAPH2
gene,ACAA2
gene,DCAF15
gene,BUD13
gene,ATP6V0A1
gene,PTRF
gene,COL4A1
gene,PDK1
gene,PRR13
gene,MAPKAP1
gene,SLC25A10
gene,LONRF1
gene,NAGK
gene,CD8A
gene,PAG1
gene,NUDCD2
gene,ACOT2
gene,METTL1
gene,SHMT1
gene,HACL1
gene,TBRG1
gene,GOT1
gene,PSMF1
gene,PYCR2
gene,FARSB
gene,PPP1R3C
gene,POLDIP2
gene,TAP1
gene,ACACB
gene,GCHFR
gene,PELI2
gene,TLR2
gene,CAPN3
gene,ZNF649
gene,ANKRD54
gene,MFHAS1
gene,LANCL1
gene,ADD1
gene,FAM83G
gene,IDH3A
gene,TRIM7
gene,GAR1
gene,GPX4
gene,TRIM16
gene,AIG1
gene,SH3RF1
gene,SCYL1
gene,STIM2
gene,FBXO8
gene,PTPRS
gene,PLB1
gene,ZNF747
gene,SNIP1
gene,IDH2
gene,SELL
gene,RAPGEF5
gene,MKNK2
gene,TRAPPC6A
gene,PHF21A
gene,CCDC28B
gene,ARHGAP1
gene,RBSN
gene,PBX3
gene,FBXO25
gene,ICAM2
gene,NT5C2
gene,RRP15
gene,PTPN7
gene,SOX13
gene,RBBP9
gene,SVIP
gene,C1QB
gene,PPM1H
gene,RAB11FIP1
gene,TF
gene,TMEM59
gene,GRSF1
gene,VPS33B
gene,ELMO2
gene,TBCD
gene,AMD1
gene,ECM2
gene,RSF1
gene,TFIP11
gene,GPSM3
gene,ADIPOR2
gene,SGIP1
gene,HAUS2
gene,FMOD
gene,ATP1B3
gene,SH2D3C
gene,RNF217
gene,RGL4
gene,WBSCR22
gene,PTPRM
gene,RND1
gene,CBY1
gene,TLE3
gene,ETV2
gene,PCNT
gene,CERKL
gene,ZNF106
gene,CRABP2
gene,MON1B
gene,CENPC
gene,LTB4R
gene,CTDSPL
gene,FAM57A
gene,NFATC2IP
gene,PCTP
gene,TCTEX1D2
gene,RAB31
gene,EMC10
gene,ASB16
gene,DOCK3
gene,PCNP
gene,SLC31A2
gene,TTLL12
gene,NMD3
gene,RTCB
gene,RPAP2
gene,ADARB1
gene,MYL6B
gene,NAT10
gene,OSBPL6
gene,ADIPOR1
gene,DHX36
gene,FAIM2
gene,RHOBTB2
gene,EFR3B
gene,ALPL
gene,SPDYA
gene,GNG11
gene,GPR161
gene,CAMK1
gene,RAB33B
gene,AASDHPPT
gene,PTPRA
gene,PGP
gene,IPO9
gene,GLYCTK
gene,ZNF219
gene,SCAF8
gene,COL4A3
gene,NEURL1
gene,PACS1
gene,FAM129B
gene,GFPT1
gene,MYOZ2
gene,APBB1IP
gene,NACA
gene,PARVB
gene,CACNB3
gene,NHP2
gene,ZC2HC1C
gene,KANSL3
gene,PPP1R1A
gene,RAB6A
gene,INPP1
gene,FES
gene,FCHSD1
gene,IL32
gene,PCBP4
gene,BLOC1S3
gene,COTL1
gene,RHPN2
gene,VEGFB
gene,ZBTB46
gene,HIBADH
gene,C3
gene,SSBP4
gene,GLIS2
gene,ETHE1
gene,PLEKHH2
gene,A2M
gene,TSPO
gene,MRVI1
gene,EIF4EBP2
gene,JAZF1
gene,CAP2
gene,PRPSAP2
gene,MLST8
gene,ENDOG
gene,MYH14
gene,ILVBL
gene,CCNY
gene,PDZK1IP1
gene,RNF152
gene,UNC119
gene,SNX32
gene,BAHCC1
gene,TSTA3
gene,WIPI2
gene,UQCC1
gene,NOC3L
gene,TULP4
gene,VCAN
gene,SIX5
gene,PITPNM1
gene,CLIC4
gene,BEGAIN
gene,CTGF
gene,ZC3H15
gene,NOC2L
gene,MTMR14
gene,NME5
gene,BSCL2
gene,SYPL1
gene,CD86
gene,TNFSF13
gene,NBPF11
gene,MAF1
gene,PPP2R3A
gene,SCARA3
gene,PIK3R5
gene,EIF5B
gene,DDIT4L
gene,BCAP29
gene,GSTCD
gene,KLC4
gene,GPD1
gene,PKP4
gene,STX8
gene,FMN1
gene,CORT
gene,WRAP53
gene,DES
gene,IQSEC3
gene,ABTB2
gene,EPHB1
gene,SEPT1
gene,KBTBD4
gene,NPAT
gene,PKP2
gene,LPIN1
gene,RNF180
gene,IL2RB
gene,TRIM6
gene,FZD3
gene,REEP6
gene,PCSK5
gene,ARL4A
gene,GGNBP2
gene,ARHGAP39
gene,RGS5
gene,INCA1
gene,STX1B
gene,NTN1
gene,DNAJB14
gene,SETD3
gene,CNNM2
gene,CKAP2
gene,PIK3CD
gene,ATP5L
gene,H2AFY
gene,PIGU
gene,SNCG
gene,SPN
gene,STK36
gene,KCTD2
gene,SETX
gene,VRK2
gene,KCNIP4
gene,SYNE1
gene,UBTD1
gene,MNDA
gene,DNAJC6
gene,SPAG16
gene,FZD8
gene,ECI1
gene,CD47
gene,NCS1
gene,RNASEH2B
gene,FRK
gene,RFX3
gene,CYP4F12
gene,CABP1
gene,UPP1
gene,ARVCF
gene,SCAP
gene,NRBP1
gene,TMEM129
gene,TET3
gene,EPB41L1
gene,KCNMB1
gene,HCN2
gene,LAT
gene,GGN
gene,PDGFA
gene,KIN
gene,SLF1
gene,NEU1
gene,PTP4A1
gene,RAB3GAP1
gene,AARS
gene,FAM98B
gene,PAQR6
gene,MERTK
gene,GABPB1
gene,TOM1L2
gene,IL27RA
gene,SDE2
gene,CD58
gene,POLD3
gene,GJA4
gene,CYSTM1
gene,HIF3A
gene,CLTCL1
gene,DNAJC19
gene,EPHA1
gene,MYO7A
gene,NCAM1
gene,AIF1
gene,RIOK3
gene,EHD4
gene,CD82
gene,IRX3
gene,NIT2
gene,LRP5
gene,SOD2
gene,DTX1
gene,HNRNPR
gene,CABIN1
gene,NDRG2
gene,RHOT1
gene,CITED4
gene,WDR70
gene,AQP1
gene,UBL7
gene,MFN2
gene,LIN7A
gene,SHB
gene,AKAP10
gene,WDR45B
gene,PNRC2
gene,MAP4K3
gene,VPS51
gene,GYS1
gene,TRIM34
gene,ALDH1A1
gene,UBLCP1
gene,CAP1
gene,HIST1H2BJ
gene,SMC4
gene,MRPS31
gene,E4F1
gene,RHNO1
gene,CREB3L4
gene,SARS2
gene,SLC22A18
gene,WDR11
gene,TAOK2
gene,ATP6V0C
gene,TULP3
gene,ZNF764
gene,ZBTB49
gene,TMEM258
gene,FARSA
gene,TEAD3
gene,PHRF1
gene,MEIS1
gene,ELK4
gene,SLX4
gene,UTP18
gene,MIER3
gene,LSM14B
gene,EGFLAM
gene,DOCK6
gene,SAT2
gene,LDB2
gene,PPP2R2D
gene,IFT52
gene,AKIRIN2
gene,RSRC2
gene,CCNF
gene,RSG1
gene,ARHGEF11
gene,MAD2L1
gene,GSAP
gene,ABHD5
gene,DECR1
gene,FBXO10
gene,CHCHD2
gene,ACIN1
gene,TMEM102
gene,PHLDB2
gene,HBS1L
gene,LIMD1
gene,PBX2
gene,KLHL8
gene,EFNA1
gene,NUAK2
gene,OXR1
gene,DLG5
gene,CD14
gene,MPC1
gene,IGFBP3
gene,NARS
gene,ELN
gene,ACTR1B
gene,SBF1
gene,FLAD1
gene,DMXL2
gene,SH3GLB1
gene,MCM3AP
gene,LTK
gene,PTGIS
gene,CBR3
gene,BAZ1B
gene,PLXDC2
gene,TDP2
gene,NAPG
gene,GABPA
gene,FBXO46
gene,IKBKAP
gene,SRA1
gene,TBC1D4
gene,FASTK
gene,ATP6V1B2
gene,DHX30
gene,EIF3J
gene,JAG1
gene,BCL2L2
gene,FBLN5
gene,COX5B
gene,ZNF398
gene,COPZ2
gene,ANKRD44
gene,VPS72
gene,TPK1
gene,MAPK6
gene,FAM60A
gene,ETFA
gene,PEX3
gene,GSE1
gene,ATG2A
gene,MTMR10
gene,HNRNPA0
gene,MRPL53
gene,MRPS9
gene,DHX40
gene,TMED10
gene,CXCR4
gene,MLH3
gene,PPP4R2
gene,DDX27
gene,WBP11
gene,TNFAIP8L1
gene,ARHGEF25
gene,ABI3
gene,ARL5A
gene,ATF7IP
gene,TFEB
gene,ZFR
gene,EPC2
gene,SNX33
gene,ITGB7
gene,URB1
gene,RPS15
gene,DUSP4
gene,CAD
gene,PPIH
gene,MRPS22
gene,TAF1A
gene,TSGA10
gene,DOK5
gene,CPT1A
gene,RPP14
gene,MX1
gene,ZFAND2B
gene,PRICKLE2
gene,SFI1
gene,STRIP1
gene,LRP4
gene,SLC12A2
gene,QARS
gene,HES6
gene,ZNF10
gene,SUV39H2
gene,HEATR5B
gene,ZNF276
gene,TAX1BP3
gene,ATP6V0B
gene,DOCK8
gene,NDUFV3
gene,TLE4
gene,BYSL
gene,NDUFB10
gene,RPF1
gene,STAG1
gene,PRPSAP1
gene,BBS2
gene,SLC40A1
gene,ACADVL
gene,HELLS
gene,TRAPPC12
gene,UNC93B1
gene,PSMB10
gene,SLC2A4
gene,RFC1
gene,DICER1
gene,GNAS
gene,ACAT2
gene,KIF5C
gene,RMDN3
gene,CHMP3
gene,ZRANB2
gene,APRT
gene,PKD2
gene,CDK18
gene,ARG2
gene,FOXP1
gene,MKRN1
gene,FAM83D
gene,TLR4
gene,PUM1
